module_id,function_id,parameter_name,python_type,canonical_unit,display_unit,min_value,max_value,is_nullable,default_value,physical_meaning
insitutests.pcpt_correlations,frictionangle_sand_kulhawymayne,qt,float,MPa,MPa,,,True,,"Total cone resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 120.0"
insitutests.pcpt_correlations,frictionangle_sand_kulhawymayne,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,frictionangle_sand_kulhawymayne,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure used for normalisation (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,frictionangle_sand_kulhawymayne,coefficient_1,float,-,-,,,False,17.6,"First calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 17.6)"
insitutests.pcpt_correlations,frictionangle_sand_kulhawymayne,coefficient_2,float,-,-,,,False,11.0,"Second calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 11.0)"
insitutests.spt_correlations,frictionangle_spt_PHT,N1_60,float,-,-,,,True,,"Corrected SPT N value (<span class=""math-inline"">\left( N_1 \right)_{60}</span>) [-] - Suggested range: 0.0 <= N1_60 <= 60.0"
insitutests.spt_correlations,frictionangle_spt_PHT,intercept,float,deg,deg,,,False,27.1,"Intercept at N=0 (<span class=""math-inline"">-</span>) [deg] - Suggested range: 23.0 <= intercept <= 35.0 (optional, default= 27.1)"
insitutests.spt_correlations,frictionangle_spt_PHT,multiplier,float,deg/blow,deg/blow,,,False,0.3,"Multiplier on linear term (<span class=""math-inline"">-</span>) [deg/blow] - Suggested range: 0.1 <= multiplier <= 0.7 (optional, default= 0.3)"
insitutests.spt_correlations,frictionangle_spt_PHT,multiplier_quadratic,float,deg/blow^2,deg/blow^2,0.0,1.0,False,0.00054,"Multiplier on the quadratic term (<span class=""math-inline"">-</span>) [deg/blow^2] - Suggested range: 0.0001 <= multiplier_quadratic <= 0.001 (optional, default= 0.00054)"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,N,float,-,-,,,True,,"SPT N number (<span class=""math-inline"">N</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= N <= 60.0"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo_eff <= 1000.0"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 90.0 <= atmospheric_pressure <= 110.0 (optional, default= 100.0)"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,coefficient_1,float,-,-,,,False,12.2,"First calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 12.2)"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,coefficient_2,float,-,-,,,False,20.3,"Second  calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 20.3)"
insitutests.spt_correlations,frictionangle_spt_kulhawymayne,coefficient_3,float,-,-,,,False,0.34,"Third calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.34)"
groundhog.general.parameter_mapping,get_projected_point,lon1,float,-,-,,,False,,Lon1
groundhog.general.parameter_mapping,get_projected_point,lat1,float,-,-,,,False,,Lat1
groundhog.general.parameter_mapping,get_projected_point,lon2,float,-,-,,,False,,Lon2
groundhog.general.parameter_mapping,get_projected_point,lat2,float,-,-,,,False,,Lat2
groundhog.general.parameter_mapping,get_projected_point,lon3,float,-,-,,,False,,Lon3
groundhog.general.parameter_mapping,get_projected_point,lat3,float,-,-,,,False,,Lat3
insitutests.pcpt_correlations,gmax_clay_maynerix,qc,float,MPa,MPa,0.0,100000000.0,True,,"Cone tip resistance (<span class=""math-inline"">q_c</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qc <= 120.0"
insitutests.pcpt_correlations,gmax_clay_maynerix,multiplier,float,-,-,,,False,2.78,"Multiplier in the equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 2.78)"
insitutests.pcpt_correlations,gmax_clay_maynerix,exponent,float,-,-,,,False,1.335,"Exponent in the equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.335)"
insitutests.pcpt_correlations,gmax_cpt_puechen,qc,float,MPa,MPa,0.0,100000000.0,True,,"Cone tip resistance (<span class=""math-inline"">q_c</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qc <= 70.0"
insitutests.pcpt_correlations,gmax_cpt_puechen,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,gmax_cpt_puechen,Bq,float,-,-,,,True,,"Pore pressure ratio (<span class=""math-inline"">B_q</span>) [<span class=""math-inline"">-</span>] - Suggested range: -0.2 <= Bq <= 0.5"
insitutests.pcpt_correlations,gmax_cpt_puechen,coefficient_b,float,-,-,,,False,1.0,"Calibration coefficient b (<span class=""math-inline"">b</span>) [<span class=""math-inline"">-</span>] (optional, default= 1.0)"
insitutests.pcpt_correlations,gmax_cpt_puechen,coefficient_Bq,float,-,-,,,False,4.0,"Multiplier on Bq (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 4.0)"
insitutests.pcpt_correlations,gmax_cpt_puechen,multiplier_qc,float,-,-,0.0,100000000.0,False,1.634,"Multiplier applied on qc (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.634)"
insitutests.pcpt_correlations,gmax_cpt_puechen,exponent_1,float,-,-,,,False,0.25,"Exponent on qc (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.25)"
insitutests.pcpt_correlations,gmax_cpt_puechen,exponent_2,float,-,-,,,False,0.375,"Exponent on vertical effective stress (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.375)"
insitutests.pcpt_correlations,gmax_cpt_puechen,Bq_min,float,-,-,,,False,0,"Minimum value of Bq. If Bq is lower than this value, the minimum will be used for the calculation [<span class=""math-inline"">-</span>] (optional, default= 0)"
insitutests.pcpt_correlations,gmax_cpt_puechen,Bq_max,float,-,-,,,False,0.5,"Maximum value of Bq. If Bq is higher than this value, the maximum will be used for the calculation [<span class=""math-inline"">-</span>] (optional, default= 0.5)"
correlations.cohesive,gmax_plasticityocr_andersen,pi,float,pct,pct,,,True,,"Plasticity index (difference between liquid limit and plastic limit) (<span class=""math-inline"">PI</span>) [<span class=""math-inline"">pct</span>] - Suggested range: 0.0 <= PI <= 160.0"
correlations.cohesive,gmax_plasticityocr_andersen,ocr,float,-,-,,,True,,"Overconsolidation ratio of the clay (<span class=""math-inline"">OCR</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= OCR <= 40.0"
correlations.cohesive,gmax_plasticityocr_andersen,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_vo_eff <= 1000.0"
correlations.cohesive,gmax_plasticityocr_andersen,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 90.0 <= atmospheric_pressure <= 110.0 (optional, default= 100.0)"
correlations.cohesive,gmax_plasticityocr_andersen,coefficient_1,float,-,-,,,False,30.0,"First calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 30.0)"
correlations.cohesive,gmax_plasticityocr_andersen,coefficient_2,float,-,-,,,False,75.0,"Second calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 75.0)"
correlations.cohesive,gmax_plasticityocr_andersen,coefficient_3,float,-,-,,,False,0.03,"Third calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.03)"
correlations.cohesive,gmax_plasticityocr_andersen,coefficient_4,float,-,-,,,False,0.5,"Fourth calibration coefficient (exponent for OCR) (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.5)"
correlations.cohesive,gmax_plasticityocr_andersen,coefficient_5,float,-,-,,,False,0.9,"Fifth calibration coefficient (exponent for sigma_ref) (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.9)"
correlations.cohesionless,gmax_sand_hardinblack,sigma_m0,float,kPa,kPa,,,True,,"Mean effective stress (<span class=""math-inline"">p^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 0.0 <= sigma_m0 <= 500.0"
correlations.cohesionless,gmax_sand_hardinblack,void_ratio,float,-,-,0.05,5.0,True,,"In-situ void ratio of the sand (<span class=""math-inline"">e_0</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.0 <= void_ratio <= 4.0"
correlations.cohesionless,gmax_sand_hardinblack,coefficient_B,float,-,-,,,False,875.0,"Calibration coefficient (<span class=""math-inline"">B</span>) [<span class=""math-inline"">-</span>] (optional, default= 875.0)"
correlations.cohesionless,gmax_sand_hardinblack,pref,float,kPa,kPa,,,False,100.0,"Reference pressure (<span class=""math-inline"">p_{ref}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] (optional, default= 100.0)"
insitutests.pcpt_correlations,gmax_sand_rixstokoe,qc,float,MPa,MPa,0.0,100000000.0,True,,"Cone tip resistance (<span class=""math-inline"">q_c</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qc <= 120.0"
insitutests.pcpt_correlations,gmax_sand_rixstokoe,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,gmax_sand_rixstokoe,multiplier,float,-,-,,,False,1634.0,"Multiplier in the correlation equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1634.0)"
insitutests.pcpt_correlations,gmax_sand_rixstokoe,qc_exponent,float,-,-,0.0,100000000.0,False,0.25,"Exponent applied on the cone tip resistance (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.25)"
insitutests.pcpt_correlations,gmax_sand_rixstokoe,stress_exponent,float,-,-,0.0,100000000.0,False,0.375,"Exponent applied on the vertical effective stress (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.375)"
groundhog.soildynamics.soilproperties,gmax_shearwavevelocity,Vs,float,:math:`m/s`,:math:`m/s`,,,False,,Shear wave velocity (:math:`V_s`) [:math:`m/s`] - Suggested range: 0.0 <= Vs <= 600.0
groundhog.soildynamics.soilproperties,gmax_shearwavevelocity,gamma,float,:math:`kN/m3`,:math:`kN/m3`,5.0,30.0,False,,Bulk unit weight (:math:`\gamma`) [:math:`kN/m3`] - Suggested range: 12.0 <= gamma <= 22.0
groundhog.soildynamics.soilproperties,gmax_shearwavevelocity,g,float,:math:`m/s2`,:math:`m/s2`,,,False,9.81,"Acceleration due to gravity (:math:`g`) [:math:`m/s2`] - Suggested range: 9.7 <= g <= 10.2 (optional, default= 9.81)  .. math::     G_{max} = \rho \cdot V_s^2      \rho = \gamma / g"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,qc,float,MPa,MPa,0.0,100000000.0,True,,"Cone tip resistance (<span class=""math-inline"">q_c</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.1 <= qc <= 10.0"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,void_ratio,float,-,-,0.05,5.0,True,,"Void ratio of the clay determined from index tests or CPT-based correlations (<span class=""math-inline"">e_0</span>) [<span class=""math-inline"">-</span>] - Suggested range: 0.2 <= void_ratio <= 10.0"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 90.0 <= atmospheric_pressure <= 110.0 (optional, default= 1.0)"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,coefficient_1,float,-,-,,,False,99.5,"First calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 99.5)"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,coefficient_2,float,-,-,,,False,0.305,"Second  calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.305)"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,coefficient_3,float,-,-,,,False,0.695,"Third calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.695)"
insitutests.pcpt_correlations,gmax_voidratio_maynerix,coefficient_4,float,-,-,,,False,1.13,"Fourth calibration coefficient (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 1.13)"
correlations.cohesionless,hssmall_parameters_sand,relative_density,float,pct,pct,0.0,50.0,True,,"Relative density of sand (<span class=""math-inline"">D_r</span>) [<span class=""math-inline"">pct</span>] - Suggested range: 10.0 <= relative_density <= 100.0"
groundhog.consolidation.groundwaterflow.pumpingtests,hydraulicconductivity_unconfinedaquifer,radius_1,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Radial distance between the axis of the pumping well and the first standpipe (:math:`r_1`) [:math:`m`] - Suggested range: radius_1 >= 0.0
groundhog.consolidation.groundwaterflow.pumpingtests,hydraulicconductivity_unconfinedaquifer,radius_2,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Radial distance between the axis of the pumping well and the second standpipe (:math:`r_2`) [:math:`m`] - Suggested range: radius_2 >= 0.0
groundhog.consolidation.groundwaterflow.pumpingtests,hydraulicconductivity_unconfinedaquifer,piezometric_height_1,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Piezometric height in the first standpipe (:math:`h_1`) [:math:`m`] - Suggested range: piezometric_height_1 >= 0.0
groundhog.consolidation.groundwaterflow.pumpingtests,hydraulicconductivity_unconfinedaquifer,piezometric_height_2,float,:math:`m`,:math:`m`,0.0,10000.0,False,,Piezometric height in the second standpipe (:math:`h_2`) [:math:`m`] - Suggested range: piezometric_height_2 >= 0.0
groundhog.consolidation.groundwaterflow.pumpingtests,hydraulicconductivity_unconfinedaquifer,flowrate,float,:math:`m3/s`,:math:`m3/s`,,,False,,Flowrate extracted from the pumping well (:math:`q_z`) [:math:`m3/s`] - Suggested range: flowrate >= 0.0  .. math::     i = \frac{dz}{dr}          A = 2 \pi r z          q_z = 2 \pi r z k \frac{dz}{dr}          q_z \int_{r_1)^{r_2} \frac{dr}{r} = 2 k \pi \int_{h_1}^{h_2} z dz          k = \frac{q_z \ln \left( r_2 / r_1 \right)}{\pi \left( h_2^2 - h_1^2 \right) }
insitutests.pcpt_correlations,ic_soilclass_robertson,ic,float,-,-,,,True,,"Soil behaviour type index (<span class=""math-inline"">I_c</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= ic <= 5.0"
correlations.general,k0_frictionangle_mesri,phi_cs,float,deg,deg,0.0,60.0,True,,"Critical state friction angle (<span class=""math-inline"">\varphi_{cs}^{\prime}</span>) [<span class=""math-inline"">deg</span>] - Suggested range: 0.01 <= grain_size <= 2.0"
correlations.general,k0_frictionangle_mesri,ocr,float,-,-,,,False,1,"Overconsolidation ratio (<span class=""math-inline"">\text{OCR}</span>) [<span class=""math-inline"">-</span>] (optional, default= 1, suggested range: 1 <= OCR < 30)"
correlations.cohesive,k0_plasticity_kenney,pi,float,pct,pct,,,True,,"Plasticity index (<span class=""math-inline"">\text{PI}</span>) [<span class=""math-inline"">pct</span>] - Suggested range: 5 <= PI <= 80"
correlations.cohesive,k0_plasticity_kenney,ocr,float,-,-,,,False,1,"Overconsolidation ratio (<span class=""math-inline"">\text{OCR}</span>) [<span class=""math-inline"">-</span>] (optional, default= 1, suggested range: 1 <= OCR < 30)"
correlations.cohesive,k0_plasticity_kenney,coeff_1,float,-,-,,,False,0.19,"First calibration coefficient (optional, default=0.19)"
correlations.cohesive,k0_plasticity_kenney,coeff_2,float,-,-,,,False,0.233,"Second calibration coefficient (optional, default=0.233)"
correlations.cohesive,k0_plasticity_kenney,coeff_3,float,-,-,,,False,-281,"First calibration coefficient (optional, default=-281)"
correlations.cohesive,k0_plasticity_kenney,coeff_4,float,-,-,,,False,1.85,"Second calibration coefficient (optional, default=1.85)"
insitutests.pcpt_correlations,k0_sand_mayne,qt,float,MPa,MPa,,,True,,"Total cone resistance (<span class=""math-inline"">q_t</span>) [<span class=""math-inline"">MPa</span>] - Suggested range: 0.0 <= qt <= 100.0"
insitutests.pcpt_correlations,k0_sand_mayne,sigma_vo_eff,float,kPa,kPa,,,True,,"Vertical effective stress (<span class=""math-inline"">\sigma_{vo}^{\prime}</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: sigma_vo_eff >= 0.0"
insitutests.pcpt_correlations,k0_sand_mayne,ocr,float,-,-,,,True,,"Overconsolidation ratio (<span class=""math-inline"">OCR</span>) [<span class=""math-inline"">-</span>] - Suggested range: 1.0 <= ocr <= 20.0"
insitutests.pcpt_correlations,k0_sand_mayne,atmospheric_pressure,float,kPa,kPa,0.0,100000000.0,False,100.0,"Atmospheric pressure (<span class=""math-inline"">P_a</span>) [<span class=""math-inline"">kPa</span>] - Suggested range: 90.0 <= atmospheric_pressure <= 110.0 (optional, default= 100.0)"
insitutests.pcpt_correlations,k0_sand_mayne,multiplier,float,-,-,,,False,0.192,"Multiplier in equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.192)"
insitutests.pcpt_correlations,k0_sand_mayne,exponent_1,float,-,-,,,False,0.22,"First exponent in equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.22)"
insitutests.pcpt_correlations,k0_sand_mayne,exponent_2,float,-,-,,,False,0.31,"Second exponent in equation (:math:``) [<span class=""math-inline"">-</span>] (optional, default= 0.31)"
